locus_tag	ftype	length_bp	gene	EC_number	COG	product
GFNEAOIK_00020	gene	660	metP			
GFNEAOIK_00020	CDS	660	metP		COG2011	Methionine import system permease protein MetP
GFNEAOIK_00021	gene	1029	metN			
GFNEAOIK_00021	CDS	1029	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
GFNEAOIK_00022	gene	1143	mccB			
GFNEAOIK_00022	CDS	1143	mccB	4.4.1.1	COG0626	Cystathionine gamma-lyase
GFNEAOIK_00023	gene	966	mccA			
GFNEAOIK_00023	CDS	966	mccA	2.5.1.134	COG0031	O-acetylserine dependent cystathionine beta-synthase
GFNEAOIK_00024	gene	1341				
GFNEAOIK_00024	CDS	1341				hypothetical protein
GFNEAOIK_00025	gene	114				
GFNEAOIK_00025	CDS	114				hypothetical protein
GFNEAOIK_00026	gene	735	est			
GFNEAOIK_00026	CDS	735	est	3.1.1.1	COG1647	Carboxylesterase
GFNEAOIK_00027	gene	675				
GFNEAOIK_00027	CDS	675				hypothetical protein
GFNEAOIK_00028	gene	417				
GFNEAOIK_00028	CDS	417				hypothetical protein
GFNEAOIK_00029	gene	363				
GFNEAOIK_00029	CDS	363				hypothetical protein
GFNEAOIK_00030	gene	2706				
GFNEAOIK_00030	CDS	2706				hypothetical protein
GFNEAOIK_00031	gene	1485	ndhB			
GFNEAOIK_00031	CDS	1485	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
GFNEAOIK_00032	gene	1203	yciC			
GFNEAOIK_00032	CDS	1203	yciC		COG0523	Putative metal chaperone YciC
GFNEAOIK_00033	gene	195				
GFNEAOIK_00033	CDS	195				hypothetical protein
GFNEAOIK_00034	gene	315				
GFNEAOIK_00034	CDS	315				hypothetical protein
GFNEAOIK_00035	gene	324				
GFNEAOIK_00035	CDS	324				hypothetical protein
GFNEAOIK_00036	gene	1329				
GFNEAOIK_00036	CDS	1329				hypothetical protein
GFNEAOIK_00037	gene	861	lpl2_1			
GFNEAOIK_00037	CDS	861	lpl2_1			putative lipoprotein
GFNEAOIK_00038	gene	786				
GFNEAOIK_00038	CDS	786				putative lipoprotein
GFNEAOIK_00039	gene	816	lpl2_2			
GFNEAOIK_00039	CDS	816	lpl2_2			putative lipoprotein
GFNEAOIK_00040	gene	777				
GFNEAOIK_00040	CDS	777				putative protein
GFNEAOIK_00041	gene	792				
GFNEAOIK_00041	CDS	792				putative protein
GFNEAOIK_00042	gene	771	lpl2_3			
GFNEAOIK_00042	CDS	771	lpl2_3			putative lipoprotein
GFNEAOIK_00043	gene	804	lpl2_4			
GFNEAOIK_00043	CDS	804	lpl2_4			putative lipoprotein
GFNEAOIK_00044	gene	219				
GFNEAOIK_00044	CDS	219				putative protein
GFNEAOIK_00045	gene	474	lpl2_5			
GFNEAOIK_00045	CDS	474	lpl2_5			putative lipoprotein
GFNEAOIK_00046	gene	801	lpl2_6			
GFNEAOIK_00046	CDS	801	lpl2_6			putative lipoprotein
GFNEAOIK_00047	gene	804	lpl2_7			
GFNEAOIK_00047	CDS	804	lpl2_7			putative lipoprotein
GFNEAOIK_00048	gene	309				
GFNEAOIK_00048	CDS	309				hypothetical protein
GFNEAOIK_00049	gene	1509				
GFNEAOIK_00049	CDS	1509				hypothetical protein
GFNEAOIK_00050	gene	111	ssl5_1			
GFNEAOIK_00050	CDS	111	ssl5_1			Staphylococcal superantigen-like 5
GFNEAOIK_00051	gene	345	ssl1_1			
GFNEAOIK_00051	CDS	345	ssl1_1	3.4.21.-		Staphylococcal superantigen-like 1
GFNEAOIK_00052	gene	1212				
GFNEAOIK_00052	CDS	1212				hypothetical protein
GFNEAOIK_00053	gene	1557	hsdM			
GFNEAOIK_00053	CDS	1557	hsdM	2.1.1.72	COG0286	Type I restriction enzyme EcoKI M protein
GFNEAOIK_00054	gene	684				
GFNEAOIK_00054	CDS	684				Staphylococcal superantigen-like 10
GFNEAOIK_00055	gene	699	ssl7_1			
GFNEAOIK_00055	CDS	699	ssl7_1			Staphylococcal superantigen-like 7
GFNEAOIK_00056	gene	699	ssl7_2			
GFNEAOIK_00056	CDS	699	ssl7_2			Staphylococcal superantigen-like 7
GFNEAOIK_00057	gene	696	ssl7_3			
GFNEAOIK_00057	CDS	696	ssl7_3			Staphylococcal superantigen-like 7
GFNEAOIK_00058	gene	696	ssl4_1			
GFNEAOIK_00058	CDS	696	ssl4_1			Staphylococcal superantigen-like 4
GFNEAOIK_00059	gene	705	ssl5_2			
GFNEAOIK_00059	CDS	705	ssl5_2			Staphylococcal superantigen-like 5
GFNEAOIK_00060	gene	927	ssl4_2			
GFNEAOIK_00060	CDS	927	ssl4_2			Staphylococcal superantigen-like 4
GFNEAOIK_00061	gene	1059	ssl3			
GFNEAOIK_00061	CDS	1059	ssl3			Staphylococcal superantigen-like 3
GFNEAOIK_00062	gene	696	ssl4_3			
GFNEAOIK_00062	CDS	696	ssl4_3			Staphylococcal superantigen-like 4
GFNEAOIK_00063	gene	681	ssl1_2			
GFNEAOIK_00063	CDS	681	ssl1_2	3.4.21.-		Staphylococcal superantigen-like 1
GFNEAOIK_00064	gene	846	qorB			
GFNEAOIK_00064	CDS	846	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
GFNEAOIK_00065	gene	360				
GFNEAOIK_00065	CDS	360				hypothetical protein
GFNEAOIK_00066	gene	153				
GFNEAOIK_00066	CDS	153				hypothetical protein
GFNEAOIK_00067	gene	240				
GFNEAOIK_00067	CDS	240				hypothetical protein
GFNEAOIK_00068	gene	273				
GFNEAOIK_00068	CDS	273				hypothetical protein
GFNEAOIK_00069	gene	705				
GFNEAOIK_00069	CDS	705				hypothetical protein
GFNEAOIK_00070	gene	537				
GFNEAOIK_00070	CDS	537				hypothetical protein
GFNEAOIK_00071	gene	1542	guaA			
GFNEAOIK_00071	CDS	1542	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
GFNEAOIK_00072	gene	1467	guaB			
GFNEAOIK_00072	CDS	1467	guaB	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
GFNEAOIK_00073	gene	459				
GFNEAOIK_00073	CDS	459				Nucleobase transporter PlUacP
