locus_tag	ftype	length_bp	gene	EC_number	COG	product
CNEAMKEG_00035	gene	3441	der_2			
CNEAMKEG_00035	CDS	3441	der_2			GTPase Der
CNEAMKEG_00036	gene	879	ypcP			
CNEAMKEG_00036	CDS	879	ypcP	3.1.11.-	COG0258	5'-3' exonuclease
CNEAMKEG_00037	gene	1119	ald1			
CNEAMKEG_00037	CDS	1119	ald1	1.4.1.1		Alanine dehydrogenase 1
CNEAMKEG_00038	gene	1041	tdcB			
CNEAMKEG_00038	CDS	1041	tdcB	4.3.1.19		L-threonine dehydratase catabolic TdcB
CNEAMKEG_00039	gene	1323	steT			
CNEAMKEG_00039	CDS	1323	steT		COG0531	Serine/threonine exchanger SteT
CNEAMKEG_00040	gene	1521	norB			
CNEAMKEG_00040	CDS	1521	norB			Quinolone resistance protein NorB
CNEAMKEG_00041	gene	27567	ebh			
CNEAMKEG_00041	CDS	27567	ebh			Extracellular matrix-binding protein ebh
CNEAMKEG_00042	gene	4272	ebhA			
CNEAMKEG_00042	CDS	4272	ebhA			Extracellular matrix-binding protein EbhA
CNEAMKEG_00043	gene	402	rnhA			
CNEAMKEG_00043	CDS	402	rnhA		COG0328	14.7 kDa ribonuclease H-like protein
CNEAMKEG_00044	gene	705				
CNEAMKEG_00044	CDS	705				queuosine precursor transporter
CNEAMKEG_00045	gene	252				
CNEAMKEG_00045	CDS	252				hypothetical protein
CNEAMKEG_00046	gene	1125				
CNEAMKEG_00046	CDS	1125				hypothetical protein
CNEAMKEG_00047	gene	438				
CNEAMKEG_00047	CDS	438				hypothetical protein
CNEAMKEG_00048	gene	957	thyA			
CNEAMKEG_00048	CDS	957	thyA	2.1.1.45	COG0207	Thymidylate synthase
CNEAMKEG_00049	gene	480	folA			
CNEAMKEG_00049	CDS	480	folA	1.5.1.3	COG0262	Dihydrofolate reductase
CNEAMKEG_00050	gene	840				
CNEAMKEG_00050	CDS	840				DegV domain-containing protein
CNEAMKEG_00051	gene	534	msrA2			
CNEAMKEG_00051	CDS	534	msrA2	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA 2
CNEAMKEG_00052	gene	429	msrB			
CNEAMKEG_00052	CDS	429	msrB	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
CNEAMKEG_00053	gene	501	crr			
CNEAMKEG_00053	CDS	501	crr			PTS system glucose-specific EIIA component
CNEAMKEG_00054	gene	222				
CNEAMKEG_00054	CDS	222				hypothetical protein
CNEAMKEG_00055	gene	1491				
CNEAMKEG_00055	CDS	1491		3.4.21.-		putative CtpA-like serine protease
CNEAMKEG_00056	gene	510				
CNEAMKEG_00056	CDS	510				hypothetical protein
CNEAMKEG_00057	gene	1071	murG			
CNEAMKEG_00057	CDS	1071	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
CNEAMKEG_00058	gene	615				
CNEAMKEG_00058	CDS	615				hypothetical protein
CNEAMKEG_00059	gene	201				
CNEAMKEG_00059	CDS	201				hypothetical protein
CNEAMKEG_00060	gene	660	arlR			
CNEAMKEG_00060	CDS	660	arlR		COG0745	Response regulator ArlR
CNEAMKEG_00061	gene	1356	arlS			
CNEAMKEG_00061	CDS	1356	arlS	2.7.13.3		Signal transduction histidine-protein kinase ArlS
CNEAMKEG_00062	gene	2799	odhA			
CNEAMKEG_00062	CDS	2799	odhA	1.2.4.2		2-oxoglutarate dehydrogenase E1 component
CNEAMKEG_00063	gene	1269	odhB			
CNEAMKEG_00063	CDS	1269	odhB	2.3.1.61		Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
CNEAMKEG_00064	gene	864				
CNEAMKEG_00064	CDS	864				hypothetical protein
CNEAMKEG_00065	gene	204				
CNEAMKEG_00065	CDS	204				hypothetical protein
