locus_tag	ftype	length_bp	gene	EC_number	COG	product
CAFLMJIC_00033	CDS	306	dtd	3.1.1.96		D-aminoacyl-tRNA deacylase
CAFLMJIC_00034	gene	876				
CAFLMJIC_00034	CDS	876				hypothetical protein
CAFLMJIC_00035	gene	1263	hisS			
CAFLMJIC_00035	CDS	1263	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
CAFLMJIC_00036	gene	1767	aspS			
CAFLMJIC_00036	CDS	1767	aspS	6.1.1.12		Aspartate--tRNA ligase
CAFLMJIC_00037	gene	774				
CAFLMJIC_00037	CDS	774				hypothetical protein
CAFLMJIC_00038	gene	1275				
CAFLMJIC_00038	CDS	1275			COG2256	putative AAA domain-containing protein
CAFLMJIC_00039	gene	423	cymR			
CAFLMJIC_00039	CDS	423	cymR			HTH-type transcriptional regulator CymR
CAFLMJIC_00040	gene	183				
CAFLMJIC_00040	CDS	183				hypothetical protein
CAFLMJIC_00041	gene	147				
CAFLMJIC_00041	CDS	147				hypothetical protein
CAFLMJIC_00042	gene	1014				
CAFLMJIC_00042	CDS	1014				hypothetical protein
CAFLMJIC_00043	gene	1143	iscS			
CAFLMJIC_00043	CDS	1143	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
CAFLMJIC_00044	gene	1119	mnmA			
CAFLMJIC_00044	CDS	1119	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
CAFLMJIC_00045	gene	669	yrrB			
CAFLMJIC_00045	CDS	669	yrrB			TPR repeat-containing protein YrrB
CAFLMJIC_00046	gene	2478	recD2			
CAFLMJIC_00046	CDS	2478	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
CAFLMJIC_00047	gene	2634	alaS			
CAFLMJIC_00047	CDS	2634	alaS	6.1.1.7		Alanine--tRNA ligase
CAFLMJIC_00048	gene	261				
CAFLMJIC_00048	CDS	261				hypothetical protein
CAFLMJIC_00049	gene	429	yrrK			
CAFLMJIC_00049	CDS	429	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
CAFLMJIC_00050	gene	309				
CAFLMJIC_00050	CDS	309				hypothetical protein
CAFLMJIC_00051	gene	639	trmR			
CAFLMJIC_00051	CDS	639	trmR	2.1.1.-	COG4122	tRNA 5-hydroxyuridine methyltransferase
CAFLMJIC_00052	gene	924	rlhA			
CAFLMJIC_00052	CDS	924	rlhA		COG0826	23S rRNA 5-hydroxycytidine synthase
CAFLMJIC_00053	gene	1269				
CAFLMJIC_00053	CDS	1269				hypothetical protein
CAFLMJIC_00054	gene	624	udk			
CAFLMJIC_00054	CDS	624	udk	2.7.1.48		Uridine kinase
CAFLMJIC_00055	gene	477	greA			
CAFLMJIC_00055	CDS	477	greA			Transcription elongation factor GreA
CAFLMJIC_00056	gene	735	pxpB			
CAFLMJIC_00056	CDS	735	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
CAFLMJIC_00057	gene	1011	pxpC			
CAFLMJIC_00057	CDS	1011	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
CAFLMJIC_00058	gene	450	accB_1			
CAFLMJIC_00058	CDS	450	accB_1		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
CAFLMJIC_00059	gene	1362	accC			
CAFLMJIC_00059	CDS	1362	accC	6.3.4.14	COG0439	Biotin carboxylase
CAFLMJIC_00060	gene	753	pxpA			
CAFLMJIC_00060	CDS	753	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
CAFLMJIC_00061	gene	1233	mntH			
CAFLMJIC_00061	CDS	1233	mntH			Divalent metal cation transporter MntH
CAFLMJIC_00062	gene	1221				
CAFLMJIC_00062	CDS	1221				hypothetical protein
CAFLMJIC_00063	gene	858	entA			
CAFLMJIC_00063	CDS	858	entA			Enterotoxin type A
CAFLMJIC_00064	gene	270				
CAFLMJIC_00064	CDS	270				hypothetical protein
CAFLMJIC_00065	gene	687	mtnN			
CAFLMJIC_00065	CDS	687	mtnN	3.2.2.9		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
CAFLMJIC_00066	gene	528				
CAFLMJIC_00066	CDS	528				hypothetical protein
CAFLMJIC_00067	gene	1101	yqeH			
CAFLMJIC_00067	CDS	1101	yqeH		COG1161	putative protein YqeH
CAFLMJIC_00068	gene	807	aroE			
CAFLMJIC_00068	CDS	807	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
CAFLMJIC_00069	gene	291				
CAFLMJIC_00069	CDS	291			COG1534	RNA-binding protein
CAFLMJIC_00070	gene	570	nadD			
CAFLMJIC_00070	CDS	570	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
CAFLMJIC_00071	gene	585				
CAFLMJIC_00071	CDS	585				hypothetical protein
CAFLMJIC_00072	gene	354	rsfS			
CAFLMJIC_00072	CDS	354	rsfS		COG0799	Ribosomal silencing factor RsfS
CAFLMJIC_00073	gene	717	tam			
CAFLMJIC_00073	CDS	717	tam	2.1.1.144		Trans-aconitate 2-methyltransferase
CAFLMJIC_00074	gene	678	comEA			
CAFLMJIC_00074	CDS	678	comEA		COG1555	ComE operon protein 1
CAFLMJIC_00075	gene	432	tadA			
CAFLMJIC_00075	CDS	432	tadA	3.5.4.33		tRNA-specific adenosine deaminase
CAFLMJIC_00076	gene	2202	comEC			
CAFLMJIC_00076	CDS	2202	comEC		COG0658	ComE operon protein 3
CAFLMJIC_00077	gene	975	yqeN			
CAFLMJIC_00077	CDS	975	yqeN		COG1466	putative protein YqeN
CAFLMJIC_00078	gene	252	rpsT			
CAFLMJIC_00078	CDS	252	rpsT			30S ribosomal protein S20
CAFLMJIC_00079	gene	1824	lepA			
CAFLMJIC_00079	CDS	1824	lepA	3.6.5.-		Elongation factor 4
CAFLMJIC_00080	gene	1158	hemW			
CAFLMJIC_00080	CDS	1158	hemW		COG0635	Heme chaperone HemW
CAFLMJIC_00081	gene	978	hrcA			
CAFLMJIC_00081	CDS	978	hrcA		COG1420	Heat-inducible transcription repressor HrcA
CAFLMJIC_00082	gene	627	grpE			
CAFLMJIC_00082	CDS	627	grpE			Protein GrpE
CAFLMJIC_00083	gene	1833	dnaK			
CAFLMJIC_00083	CDS	1833	dnaK			Chaperone protein DnaK
CAFLMJIC_00084	gene	1140	dnaJ			
CAFLMJIC_00084	CDS	1140	dnaJ			Chaperone protein DnaJ
CAFLMJIC_00085	gene	939	prmA			
CAFLMJIC_00085	CDS	939	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
CAFLMJIC_00086	gene	753	rsmE			
CAFLMJIC_00086	CDS	753	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
CAFLMJIC_00087	gene	1347	mtaB			
CAFLMJIC_00087	CDS	1347	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
CAFLMJIC_00088	gene	177	rpsU			
CAFLMJIC_00088	CDS	177	rpsU			30S ribosomal protein S21
CAFLMJIC_00089	gene	708				
CAFLMJIC_00089	CDS	708				hypothetical protein
CAFLMJIC_00090	gene	990				
CAFLMJIC_00090	CDS	990				hypothetical protein
CAFLMJIC_00091	gene	699				
CAFLMJIC_00091	CDS	699				hypothetical protein
CAFLMJIC_00092	gene	948				
CAFLMJIC_00092	CDS	948			COG1702	PhoH-like protein
CAFLMJIC_00093	gene	468	ybeY			
CAFLMJIC_00093	CDS	468	ybeY	3.1.-.-		Endoribonuclease YbeY
CAFLMJIC_00094	gene	345	dgkA			
CAFLMJIC_00094	CDS	345	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
CAFLMJIC_00095	gene	405	cdd			
CAFLMJIC_00095	CDS	405	cdd	3.5.4.5	COG0295	Cytidine deaminase
CAFLMJIC_00096	gene	900	era			
CAFLMJIC_00096	CDS	900	era			GTPase Era
CAFLMJIC_00097	gene	747	recO			
CAFLMJIC_00097	CDS	747	recO		COG1381	DNA repair protein RecO
CAFLMJIC_00098	gene	1392	glyQS			
CAFLMJIC_00098	CDS	1392	glyQS	6.1.1.14		Glycine--tRNA ligase
CAFLMJIC_00099	gene	540	ccpN			
CAFLMJIC_00099	CDS	540	ccpN		COG0517	Transcriptional repressor CcpN
CAFLMJIC_00100	gene	819	yqfL			
CAFLMJIC_00100	CDS	819	yqfL	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
CAFLMJIC_00101	gene	1818	dnaG			
CAFLMJIC_00101	CDS	1818	dnaG	2.7.7.-	COG0358	DNA primase
CAFLMJIC_00102	gene	1107	sigA			
CAFLMJIC_00102	CDS	1107	sigA			RNA polymerase sigma factor SigA
CAFLMJIC_00103	gene	678	trmK			
CAFLMJIC_00103	CDS	678	trmK	2.1.1.217	COG2384	tRNA (adenine(22)-N(1))-methyltransferase
CAFLMJIC_00104	gene	1101				
CAFLMJIC_00104	CDS	1101			COG0327	GTP cyclohydrolase 1 type 2 
CAFLMJIC_00105	gene	1347	cshB			
CAFLMJIC_00105	CDS	1347	cshB	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshB
CAFLMJIC_00106	gene	891	nfo			
CAFLMJIC_00106	CDS	891	nfo	3.1.21.2		putative endonuclease 4
CAFLMJIC_00107	gene	786	btuD			
CAFLMJIC_00107	CDS	786	btuD	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CAFLMJIC_00108	gene	873	znuB			
CAFLMJIC_00108	CDS	873	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
CAFLMJIC_00109	gene	411	zur			
CAFLMJIC_00109	CDS	411	zur		COG0735	Zinc-specific metallo-regulatory protein
CAFLMJIC_00110	gene	600	sodA			
CAFLMJIC_00110	CDS	600	sodA	1.15.1.1		Superoxide dismutase [Mn/Fe] 1
CAFLMJIC_00111	gene	2076	pbpH			
CAFLMJIC_00111	CDS	2076	pbpH		COG0768	Penicillin-binding protein H
CAFLMJIC_00112	gene	150	rpmG2			
CAFLMJIC_00112	CDS	150	rpmG2		COG0267	50S ribosomal protein L33 2
CAFLMJIC_00113	gene	594	yqgN			
CAFLMJIC_00113	CDS	594	yqgN		COG0212	putative protein YqgN
CAFLMJIC_00114	gene	1464	gluP			
CAFLMJIC_00114	CDS	1464	gluP	3.4.21.105	COG0705	Rhomboid protease GluP
CAFLMJIC_00115	gene	204				
CAFLMJIC_00115	CDS	204				hypothetical protein
CAFLMJIC_00116	gene	987	glcK			
CAFLMJIC_00116	CDS	987	glcK	2.7.1.2	COG1940	Glucokinase
CAFLMJIC_00117	gene	330				
CAFLMJIC_00117	CDS	330				hypothetical protein
CAFLMJIC_00118	gene	624				
CAFLMJIC_00118	CDS	624		3.-.-.-		putative metallo-hydrolase
CAFLMJIC_00119	gene	975	comGA			
CAFLMJIC_00119	CDS	975	comGA		COG2804	ComG operon protein 1
CAFLMJIC_00120	gene	1071				
CAFLMJIC_00120	CDS	1071				hypothetical protein
CAFLMJIC_00121	gene	312	comGC			
CAFLMJIC_00121	CDS	312	comGC		COG4537	ComG operon protein 3
CAFLMJIC_00122	gene	435				
CAFLMJIC_00122	CDS	435				hypothetical protein
CAFLMJIC_00123	gene	300				
CAFLMJIC_00123	CDS	300				hypothetical protein
CAFLMJIC_00124	gene	468				
CAFLMJIC_00124	CDS	468				hypothetical protein
CAFLMJIC_00125	gene	525	aroK			
CAFLMJIC_00125	CDS	525	aroK	2.7.1.71		Shikimate kinase
CAFLMJIC_00126	gene	1092	gcvT			
CAFLMJIC_00126	CDS	1092	gcvT	2.1.2.10		Aminomethyltransferase
CAFLMJIC_00127	gene	1347	gcvPA			
CAFLMJIC_00127	CDS	1347	gcvPA	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 1
CAFLMJIC_00128	gene	1473	gcvPB			
CAFLMJIC_00128	CDS	1473	gcvPB	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 2
CAFLMJIC_00129	gene	387	yibN			
CAFLMJIC_00129	CDS	387	yibN		COG0607	putative protein YibN
CAFLMJIC_00130	gene	831	lipM			
CAFLMJIC_00130	CDS	831	lipM	2.3.1.181	COG0095	Octanoyltransferase LipM
CAFLMJIC_00131	gene	219				
CAFLMJIC_00131	CDS	219				hypothetical protein
CAFLMJIC_00132	gene	582				
CAFLMJIC_00132	CDS	582				hypothetical protein
CAFLMJIC_00133	gene	1062	ypdF			
CAFLMJIC_00133	CDS	1062	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
CAFLMJIC_00134	gene	558	efp			
CAFLMJIC_00134	CDS	558	efp			Elongation factor P
CAFLMJIC_00135	gene	465	accB_2			
CAFLMJIC_00135	CDS	465	accB_2		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
CAFLMJIC_00136	gene	1356	cfiB			
CAFLMJIC_00136	CDS	1356	cfiB	6.4.1.7	COG0439	2-oxoglutarate carboxylase small subunit
CAFLMJIC_00137	gene	363				
CAFLMJIC_00137	CDS	363				putative protein
CAFLMJIC_00138	gene	390	nusB			
CAFLMJIC_00138	CDS	390	nusB			Transcription antitermination protein NusB
CAFLMJIC_00139	gene	1338	xseA			
CAFLMJIC_00139	CDS	1338	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
CAFLMJIC_00140	gene	231	xseB			
CAFLMJIC_00140	CDS	231	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
CAFLMJIC_00141	gene	882				
CAFLMJIC_00141	CDS	882		2.5.1.10		Farnesyl diphosphate synthase
CAFLMJIC_00142	gene	453	argR			
CAFLMJIC_00142	CDS	453	argR			Arginine repressor
CAFLMJIC_00143	gene	1680	recN			
CAFLMJIC_00143	CDS	1680	recN		COG0497	DNA repair protein RecN
CAFLMJIC_00144	gene	1422				
CAFLMJIC_00144	CDS	1422		1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
