locus_tag	ftype	length_bp	gene	EC_number	COG	product
AAMILBOI_00033	CDS	291	yhbY		COG1534	RNA-binding protein YhbY
AAMILBOI_00034	gene	807	aroE			
AAMILBOI_00034	CDS	807	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
AAMILBOI_00035	gene	1101	yqeH			
AAMILBOI_00035	CDS	1101	yqeH		COG1161	putative protein YqeH
AAMILBOI_00036	gene	528				
AAMILBOI_00036	CDS	528				hypothetical protein
AAMILBOI_00037	gene	687	mtnN			
AAMILBOI_00037	CDS	687	mtnN	3.2.2.9		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
AAMILBOI_00038	gene	270				
AAMILBOI_00038	CDS	270				hypothetical protein
AAMILBOI_00039	gene	753	entA			
AAMILBOI_00039	CDS	753	entA			Enterotoxin type A
AAMILBOI_00040	gene	159				
AAMILBOI_00040	CDS	159				hypothetical protein
AAMILBOI_00041	gene	1221				
AAMILBOI_00041	CDS	1221				hypothetical protein
AAMILBOI_00042	gene	1230	mntH			
AAMILBOI_00042	CDS	1230	mntH			Divalent metal cation transporter MntH
AAMILBOI_00043	gene	753	pxpA			
AAMILBOI_00043	CDS	753	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
AAMILBOI_00044	gene	1362	accC			
AAMILBOI_00044	CDS	1362	accC	6.3.4.14	COG0439	Biotin carboxylase
AAMILBOI_00045	gene	450	accB			
AAMILBOI_00045	CDS	450	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
AAMILBOI_00046	gene	1011	pxpC			
AAMILBOI_00046	CDS	1011	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
AAMILBOI_00047	gene	735	pxpB			
AAMILBOI_00047	CDS	735	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
AAMILBOI_00048	gene	477	greA			
AAMILBOI_00048	CDS	477	greA			Transcription elongation factor GreA
AAMILBOI_00049	gene	624	udk			
AAMILBOI_00049	CDS	624	udk	2.7.1.48		Uridine kinase
AAMILBOI_00050	gene	1269				
AAMILBOI_00050	CDS	1269				hypothetical protein
AAMILBOI_00051	gene	924	rlhA			
AAMILBOI_00051	CDS	924	rlhA		COG0826	23S rRNA 5-hydroxycytidine synthase
AAMILBOI_00052	gene	639	trmR			
AAMILBOI_00052	CDS	639	trmR	2.1.1.-	COG4122	tRNA 5-hydroxyuridine methyltransferase
AAMILBOI_00053	gene	309				
AAMILBOI_00053	CDS	309				hypothetical protein
AAMILBOI_00054	gene	429	yrrK			
AAMILBOI_00054	CDS	429	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
AAMILBOI_00055	gene	261				
AAMILBOI_00055	CDS	261				hypothetical protein
AAMILBOI_00056	gene	2634	alaS			
AAMILBOI_00056	CDS	2634	alaS	6.1.1.7		Alanine--tRNA ligase
AAMILBOI_00057	gene	2478	recD2			
AAMILBOI_00057	CDS	2478	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
AAMILBOI_00058	gene	669	yrrB			
AAMILBOI_00058	CDS	669	yrrB			TPR repeat-containing protein YrrB
AAMILBOI_00059	gene	1119	mnmA			
AAMILBOI_00059	CDS	1119	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
AAMILBOI_00060	gene	1143	iscS			
AAMILBOI_00060	CDS	1143	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
AAMILBOI_00061	gene	1014				
AAMILBOI_00061	CDS	1014				hypothetical protein
AAMILBOI_00062	gene	147				
AAMILBOI_00062	CDS	147				hypothetical protein
AAMILBOI_00063	gene	183				
AAMILBOI_00063	CDS	183				hypothetical protein
AAMILBOI_00064	gene	423	cymR			
AAMILBOI_00064	CDS	423	cymR			HTH-type transcriptional regulator CymR
AAMILBOI_00065	gene	1275				
AAMILBOI_00065	CDS	1275			COG2256	putative AAA domain-containing protein
AAMILBOI_00066	gene	774				
AAMILBOI_00066	CDS	774				hypothetical protein
AAMILBOI_00067	gene	1767	aspS			
AAMILBOI_00067	CDS	1767	aspS	6.1.1.12		Aspartate--tRNA ligase
AAMILBOI_00068	gene	1263	hisS			
AAMILBOI_00068	CDS	1263	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
AAMILBOI_00069	gene	876				
AAMILBOI_00069	CDS	876				hypothetical protein
AAMILBOI_00070	gene	453	dtd			
AAMILBOI_00070	CDS	453	dtd	3.1.1.96		D-aminoacyl-tRNA deacylase
AAMILBOI_00071	gene	2211	relA			
AAMILBOI_00071	CDS	2211	relA	2.7.6.5		GTP pyrophosphokinase
AAMILBOI_00072	gene	519	apt			
AAMILBOI_00072	CDS	519	apt	2.4.2.7		Adenine phosphoribosyltransferase
AAMILBOI_00073	gene	2274				
AAMILBOI_00073	CDS	2274				hypothetical protein
AAMILBOI_00074	gene	1764	secDF			
AAMILBOI_00074	CDS	1764	secDF		COG0341	Protein translocase subunit SecDF
