locus_tag	ftype	length_bp	gene	EC_number	COG	product
AHBMAPJE_00026	CDS	744	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
AHBMAPJE_00027	gene	1164				
AHBMAPJE_00027	CDS	1164				hypothetical protein
AHBMAPJE_00028	gene	1047				
AHBMAPJE_00028	CDS	1047				hypothetical protein
AHBMAPJE_00029	gene	570				
AHBMAPJE_00029	CDS	570				hypothetical protein
AHBMAPJE_00030	gene	390				
AHBMAPJE_00030	CDS	390				hypothetical protein
AHBMAPJE_00031	gene	150				
AHBMAPJE_00031	CDS	150				hypothetical protein
AHBMAPJE_00032	gene	279				
AHBMAPJE_00032	CDS	279				hypothetical protein
AHBMAPJE_00033	gene	417				
AHBMAPJE_00033	CDS	417				hypothetical protein
AHBMAPJE_00034	gene	201				
AHBMAPJE_00034	CDS	201				hypothetical protein
AHBMAPJE_00035	gene	150				
AHBMAPJE_00035	CDS	150				hypothetical protein
AHBMAPJE_00036	gene	390				
AHBMAPJE_00036	CDS	390				hypothetical protein
AHBMAPJE_00037	gene	237				
AHBMAPJE_00037	CDS	237				hypothetical protein
AHBMAPJE_00038	gene	288				
AHBMAPJE_00038	CDS	288				hypothetical protein
AHBMAPJE_00039	gene	534	dut			
AHBMAPJE_00039	CDS	534	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
AHBMAPJE_00040	gene	171				
AHBMAPJE_00040	CDS	171				hypothetical protein
AHBMAPJE_00041	gene	255				
AHBMAPJE_00041	CDS	255				hypothetical protein
AHBMAPJE_00042	gene	285				
AHBMAPJE_00042	CDS	285				hypothetical protein
AHBMAPJE_00043	gene	450				
AHBMAPJE_00043	CDS	450				hypothetical protein
AHBMAPJE_00044	gene	195				
AHBMAPJE_00044	CDS	195				hypothetical protein
AHBMAPJE_00045	gene	387				
AHBMAPJE_00045	CDS	387				hypothetical protein
AHBMAPJE_00046	gene	243				
AHBMAPJE_00046	CDS	243				hypothetical protein
AHBMAPJE_00047	gene	369				
AHBMAPJE_00047	CDS	369				hypothetical protein
AHBMAPJE_00048	gene	405				
AHBMAPJE_00048	CDS	405				hypothetical protein
AHBMAPJE_00049	gene	219				
AHBMAPJE_00049	CDS	219				hypothetical protein
AHBMAPJE_00050	gene	564				
AHBMAPJE_00050	CDS	564				hypothetical protein
AHBMAPJE_00051	gene	471	ssbA			
AHBMAPJE_00051	CDS	471	ssbA		COG0629	Single-stranded DNA-binding protein A
AHBMAPJE_00052	gene	486				
AHBMAPJE_00052	CDS	486				hypothetical protein
AHBMAPJE_00053	gene	921				
AHBMAPJE_00053	CDS	921				hypothetical protein
AHBMAPJE_00054	gene	1944				
AHBMAPJE_00054	CDS	1944				hypothetical protein
AHBMAPJE_00055	gene	264				
AHBMAPJE_00055	CDS	264				hypothetical protein
AHBMAPJE_00056	gene	261				
AHBMAPJE_00056	CDS	261				hypothetical protein
AHBMAPJE_00057	gene	321				
AHBMAPJE_00057	CDS	321				hypothetical protein
AHBMAPJE_00058	gene	138				
AHBMAPJE_00058	CDS	138				hypothetical protein
AHBMAPJE_00059	gene	261				
AHBMAPJE_00059	CDS	261				hypothetical protein
AHBMAPJE_00060	gene	750				
AHBMAPJE_00060	CDS	750				hypothetical protein
AHBMAPJE_00061	gene	210				
AHBMAPJE_00061	CDS	210				hypothetical protein
AHBMAPJE_00062	gene	141				
AHBMAPJE_00062	CDS	141				hypothetical protein
AHBMAPJE_00063	gene	447				
AHBMAPJE_00063	CDS	447				hypothetical protein
AHBMAPJE_00064	gene	243				
AHBMAPJE_00064	CDS	243				hypothetical protein
AHBMAPJE_00065	gene	717	lexA			
AHBMAPJE_00065	CDS	717	lexA	3.4.21.88		LexA repressor
AHBMAPJE_00066	gene	855				
AHBMAPJE_00066	CDS	855				hypothetical protein
AHBMAPJE_00067	gene	147				
AHBMAPJE_00067	CDS	147				hypothetical protein
AHBMAPJE_00068	gene	186				
AHBMAPJE_00068	CDS	186				hypothetical protein
AHBMAPJE_00069	gene	183				
AHBMAPJE_00069	CDS	183				hypothetical protein
AHBMAPJE_00070	gene	756				
AHBMAPJE_00070	CDS	756				hypothetical protein
AHBMAPJE_00071	gene	1038	xerC			
AHBMAPJE_00071	CDS	1038	xerC			Tyrosine recombinase XerC
AHBMAPJE_00072	gene	825	hlb_2			
AHBMAPJE_00072	CDS	825	hlb_2	3.1.4.3		Phospholipase C
AHBMAPJE_00073	gene	873				
AHBMAPJE_00073	CDS	873				putative leukocidin-like protein 1
